Name,Age Rating,Game Id,Install size,Platforms,Sources
Call of the Sea,PEGI 7,6278dd278d714aeb88239a423fa0f8be,,PC (Windows),Epic
Woten,,woten_trove,,PC (Windows),Humble
Once Upon A Crime In The West,,onceuponacrimeinthewest_Once Upon A Crime In The West,,,Humble
Gato Roboto,,d4a9e1a3-a27a-4789-8c44-76781d993f70,,PC (Windows),Amazon
Town of Salem,PEGI 16,334230,,PC (Windows),Steam
Darkest Hour: A Hearts of Iron Game,,73170,,PC (Windows),Steam
DisplayFusion,,227260,,PC (Windows),Steam
Middle-earth: Shadow of Mordor,PEGI 18,241930,,PC (Windows),Steam
Sam & Max 201: Ice Station Santa,,8260,,PC (Windows),Steam
Glorkian Warrior: The Trials Of Glork,,12764584,,PC (Windows),Indiegala
Torii,,torii_trove,,PC (Windows),Humble
Truberbrook,,ab770290-3067-45d0-9b10-5aa0d3475a68,,PC (Windows),Amazon
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,PEGI 12,02fac38ee2614c8ba276b1ea7c1acd7c,,PC (Windows),Epic
Her Story,,db61feca-dfb4-412f-9f81-f128ca2fef6e,,PC (Windows),Amazon
"Warhammer 40,000: Dawn of War - Game of the Year Edition",,4570,,PC (Windows),Steam
60 Parsecs!,PEGI 7,646270,,PC (Windows),Steam
The Coma 2: Vicious Sisters,PEGI 16,1854689188,,PC (Windows),GOG
Phantom Doctrine,,559100,,PC (Windows),Steam
Survival Tycoon,,667920,,PC (Windows),Steam
Resident Evil 5,PEGI 18,21690,,PC (Windows),Steam
Indecision.,,720030,,PC (Windows),Steam
Red Risk,,448070,,PC (Windows),Steam
CDPR Goodie Pack Content,,1185685769,,PC (Windows),GOG
Unreal Gold,,13250,,PC (Windows),Steam
Cat Simulator,,1469220,,PC (Windows),Steam
Along the Edge,,be2368f5-06d1-4f64-b9f2-e2f896e14bf2,,PC (Windows),Amazon
"Lovecraft's Untold Stories",,871420,,PC (Windows),Steam
StarCraft II,,S2,,PC (Windows),Battle.net
Tyranny,,4194ff96-8a00-4896-b2d3-526bf389806f,,PC (Windows),Amazon
Road Doom,,792860,,PC (Windows),Steam
Hacknet,,f6e3da4d-62fd-475f-845a-6e708723de00,,PC (Windows),Amazon
Ironcast,,82aa61fa-70b0-4550-87be-6f35cdaea38e,,PC (Windows),Amazon
Steel Rats,,76cbab0f-c912-4696-9684-c659af0d85b9,,PC (Windows),Amazon
Lawn Mowing Simulator,,1480560,,PC (Windows),Steam
"Assassin's Creed III",PEGI 18,208480,,PC (Windows),Steam
Far Cry 4,PEGI 18,420,,PC (Windows),Ubisoft Connect
web spice,,12002625,,PC (Windows),Indiegala
Anomaly Warzone Earth Mobile Campaign,,252170,,PC (Windows),Steam
Blade & Bones,,513370,,PC (Windows),Steam
Bio Menace,,1449569170,,PC (Windows),GOG
Ghostwire: Tokyo,,1475810,,PC (Windows),Steam
ZACH-LIKE,,1098840,,PC (Windows),Steam
Beyond Gravity,,317510,,PC (Windows),Steam
"Uriel's Chasm 2: את",,414580,,PC (Windows),Steam
Move or Die - Couch Party Edition,,ee44bb82-a70f-4f6d-a502-737f1bfef431,,PC (Windows),Amazon
"Dragon's Dogma: Dark Arisen",PEGI 18,367500,,PC (Windows),Steam
Amnesia: Rebirth,PEGI 18,f59de18db4dc445f88ffeff24d081234,,PC (Windows),Epic
Get Off My Lawn!,,260410,,PC (Windows),Steam
The Elder Scrolls II: Daggerfall,PEGI 16,1435829353,,PC (Windows),GOG
"Dead Man's Draw",,262450,,PC (Windows),Steam
Paw Paw Paw,,1037910,,PC (Windows),Steam
Homeworld Remastered Collection,PEGI 7,dcfccf8d965a4f2281dddf9fead042de,,PC (Windows),Epic
We Need To Go Deeper,,307110,,PC (Windows),Steam
Popup Dungeon,,349730,,PC (Windows),Steam
Figment,PEGI 12,493540,,PC (Windows),Steam
Serious Sam HD: The Second Encounter,,41010,,PC (Windows),Steam
Bomber Crew Deluxe,,8bfd8b43-faa3-49f7-aa87-42598dad2dda,,PC (Windows),Amazon
Age of Wonders III,PEGI 16,226840,,PC (Windows),Steam
TORII,,torii_TORII,,,Humble
Dead In Vinland,,b4f60ea6-0fca-4f41-9ffa-e3b90b3a9ebc,,PC (Windows),Amazon
Sonic CD,PEGI 3,200940,,PC (Windows),Steam
Whiskey & Zombies: Great Southern Zombie Escape,,amzn1.adg.product.8fffd0cc-8e7f-4d88-8267-4ab6c49d4239,,PC (Windows),Amazon
Bashed.os,,1034030,,PC (Windows),Steam
qop 4,,966630,,PC (Windows),Steam
Colt Express,,534360,,PC (Windows),Steam
ETHEREAL,,ethereal_trove,,PC (Windows),Humble
Magicka: Wizard Wars,,202090,,PC (Windows),Steam
"Broken Sword: Director's Cut",PEGI 12,1207658900,,PC (Windows),GOG
"Guardian's Oath",,531890,,PC (Windows),Steam
Insidia,,592890,,PC (Windows),Steam
We Were Here Together,,865360,,PC (Windows),Steam
Gas Station Simulator,,1149620,,PC (Windows),Steam
Layers of Fear (2016),PEGI 16,391720,,PC (Windows),Steam
Effie,,975950,,PC (Windows),Steam
Rebel Cops,,970960,,PC (Windows),Steam
Sword of the Stars Complete Collection,PEGI 7,42890,,PC (Windows),Steam
SPACECOM,,263860,,PC (Windows),Steam
Laser League Beta,,730590,,PC (Windows),Steam
HuniePop,,339800,,PC (Windows),Steam
Grand Theft Auto: San Andreas,PEGI 18,12250,,PC (Windows),Steam
Bloodsports.TV,,336420,,PC (Windows),Steam
Sengoku 2,,amzn1.adg.product.499494ac-67ba-456c-a0c2-39f1bed9eeb6,,PC (Windows),Amazon
Spintires,PEGI 3,263280,,PC (Windows),Steam
Watch Dogs,PEGI 18,Jasper,,PC (Windows),Epic
Dead Rising 2,PEGI 18,45740,,PC (Windows),Steam
Oxenfree,PEGI 12,Hibiscus,,PC (Windows),Epic
BioShock 2,PEGI 18,8850,,PC (Windows),Steam
Tandem: A Tale of Shadows,,amzn1.adg.product.1fde7daa-ed90-4426-b9d7-c7847d72c895,,PC (Windows),Amazon
F.E.A.R. 3,PEGI 18,21100,,PC (Windows),Steam
VisionsVol.4,,2233436,,PC (Windows),itch.io
How To Survive Third Person,PEGI 18,360150,,PC (Windows),Steam
Shardlight,,336130,,PC (Windows),Steam
Darkside Detective,,9242e234-46a5-4b48-b67c-3795b4c30067,,PC (Windows),Amazon
VITATIO 2,,586380,,PC (Windows),Steam
"The King's Bird",,7c4310a2-25c3-48c5-9d87-8c99cefcb9d8,,PC (Windows),Amazon
MO:Astray,,1104660,,PC (Windows),Steam
South Park The Fractured But Whole,,488790,,PC (Windows),Steam
SOMA,PEGI 16,Emu,,PC (Windows),Epic
Hue,,383270,,PC (Windows),Steam
Saints Row The Third Remastered,PEGI 18,Loon,,PC (Windows),Epic
Jagged Alliance 2 - Wildfire ,PEGI 16,215930,,PC (Windows),Steam
Layers of Fear,,Cilantro,,PC (Windows),Epic
Beatitas,,1284480,,PC (Windows),Steam
Sundered Eldritch Edition,PEGI 12,Moa,,PC (Windows),Epic
The Forest,PEGI 18,242760,,PC (Windows),Steam
Pixel Survivors,,342970,,PC (Windows),Steam
Global Adventures,,565020,,PC (Windows),Steam
VoiceBot,,374400,,PC (Windows),Steam
Centipede Recharged,PEGI 3,8727e9d0693542bda60769dc2ce33c20,,PC (Windows),Epic
Crescent Bay,,crescentbay_trove,,PC (Windows),Humble
Phoenix Force,,332480,,PC (Windows),Steam
In Sound Mind,,amzn1.adg.product.171df735-9fe7-4c74-82ff-cd9ab92ce15a,,PC (Windows),Amazon
Beyond Good & Evil,PEGI 12,15130,,PC (Windows),Steam
Red Faction Guerrilla Re-Mars-tered,PEGI 16,667720,,PC (Windows),Steam
Alpha Mission II,,amzn1.adg.product.ae430ca0-5cb7-4379-875d-e87bfce70bcb,,PC (Windows),Amazon
"Hellblade: Senua's Sacrifice",,414340,,PC (Windows),Steam
Pumped BMX Pro,,eeb2fd4c-e7aa-4e73-a1d4-071b90e1060d,,PC (Windows),Amazon
Half-Life: Blue Shift,PEGI 16,130,,PC (Windows),Steam
Alchemy Garden,,935400,,PC (Windows),Steam
Little Misfortune,,714120,,PC (Windows),Steam
The Bureau: XCOM Declassified,PEGI 16,65930,,PC (Windows),Steam
Ancestors Legacy,,620590,,PC (Windows),Steam
Fallout,PEGI 16,38400,,PC (Windows),Steam
A Short Hike,PEGI 3,ashorthike_trove,,PC (Windows),Humble
Vampire: The Masquerade - Shadows of New York,,1279630,,PC (Windows),Steam
"Yoku's Island Express",,d238089d-956a-456b-baba-bb68a94b32a3,,PC (Windows),Amazon
Kill It With Fire,,1179210,,PC (Windows),Steam
Outlast,PEGI 18,238320,,PC (Windows),Steam
Secret Files 2: Puritas Cordis,,9fa97b6c-03a4-48de-b05a-77bb123b7690,,PC (Windows),Amazon
"Ollie & Bollie's Outdoor Estate",,ollieandbolliesoutdoorestate_trove,,PC (Windows),Humble
10mg: Sealed Estate,,773883,,PC (Windows),itch.io
Encased,,af0facaba8e643c1b9850d0683ff56df,,PC (Windows),Epic
Cave Story+,PEGI 12,1dea8a6ddb544842a58e4b5c8675ff58,,PC (Windows),Epic
YORG.io,,880580,,PC (Windows),Steam
Trolley Gold,,498320,,PC (Windows),Steam
Volantia: Kingdom in the Sky,,volantia_trove,,PC (Windows),Humble
War Truck Simulator,PEGI 16,486840,,PC (Windows),Steam
Death Squared,,694ee5bf-cecc-4a3d-b8fa-298066daaa45,,PC (Windows),Amazon
Wasted Pizza,,709820,,PC (Windows),Steam
LEGO Batman 3: Beyond Gotham,PEGI 7,313690,,PC (Windows),Steam
Martial Law,,1692939089,,PC (Windows),GOG
Anomaly Defenders,,294750,,PC (Windows),Steam
Dragon Age: Inquisition - Game of the Year Edition,PEGI 18,Origin.OFR.50.0001131,,PC (Windows),EA app
Yooka-Laylee and the Impossible Lair,,846870,,PC (Windows),Steam
Hero Defense,PEGI 7,423620,,PC (Windows),Steam
The Dwarves,PEGI 18,403970,,PC (Windows),Steam
KillingFloor2Beta,,3223ccf6ac9b4189bd4e144c047d33fb,,PC (Windows),Epic
Final Presents of Babylon,,12191,,PC (Windows),itch.io
Impire,,202130,,PC (Windows),Steam
Xenonauts,,223830,,PC (Windows),Steam
GRIP,,eb22db60-97db-4239-b345-8e540517c454,,PC (Windows),Amazon
Rollerdrome,,1294420,,PC (Windows),Steam
Loot Hero DX,PEGI 7,294040,,PC (Windows),Steam
The Swords of Ditto,,c35253a1-89bf-46f4-8add-2813d5862eb3,,PC (Windows),Amazon
"Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure",PEGI 16,9e296d276ad447108f12c654c3341d59,,PC (Windows),Epic
Sengoku,,amzn1.adg.product.2394d92a-ab59-49d5-a9d2-bb98cbae22a8,,PC (Windows),Amazon
Fate of Kai,,fateofkai_Fate of Kai,,,Humble
The Bridge,,f4725ac2-ed63-4432-b528-cb5feb2f84e9,,PC (Windows),Amazon
Shock Troopers,,09c9b422-1e05-4da7-8307-42dcb2a9877e,,PC (Windows),Amazon
ReThink,,603800,,PC (Windows),Steam
SteamWorld Quest: Hand of Gilgamech,,amzn1.adg.product.86459162-b782-45ad-9900-8073256a94b0,,PC (Windows),Amazon
Swords and Soldiers HD,,63500,,PC (Windows),Steam
Quiet City,,quietcity_Quiet City,,,Humble
SOMA,,4d4aa4d3-cc66-4067-b959-446e4d34512f,,PC (Windows),Amazon
Mafia: Definitive Edition,,1030840,,PC (Windows),Steam
Grim Fandango Remastered,PEGI 12,1207667183,,PC (Windows),GOG
Earth 2160,PEGI 12,1900,,PC (Windows),Steam
Etherborn,,amzn1.adg.product.e8de124d-8354-47ee-a388-e04739df05af,,PC (Windows),Amazon
Oxygen Not Included,,457140,,PC (Windows),Steam
Space Pilgrim Episode I: Alpha Centauri,,429470,,PC (Windows),Steam
The Inner World,PEGI 12,251430,,PC (Windows),Steam
Ancestors: The Humankind Odyssey ,,536270,,PC (Windows),Steam
Tumblestone,PEGI 3,269710,,PC (Windows),Steam
Windjammers 2,,1114290,,PC (Windows),Steam
H1Z1: Test Server,,439700,,PC (Windows),Steam
Stumblehill,,stumblehill_trove,,PC (Windows),Humble
Hatoful Boyfriend,PEGI 12,310080,,PC (Windows),Steam
Command & Conquer Remastered Collection,PEGI 16,Origin.OFR.50.0003515,,PC (Windows),EA app
Slipstream 5000,,306350,,PC (Windows),Steam
Borderlands GOTY,PEGI 18,8980,,PC (Windows),Steam
Lost in Harmony,,e74afea8-3411-4274-a6b5-d940c9515db0,,PC (Windows),Amazon
The Last Blade,,amzn1.adg.product.7c237770-7536-48b5-85e3-8314f6f280f2,,PC (Windows),Amazon
In Sound Mind,PEGI 12,29ee5d32f328471590b3bd3ac03ed7d0,,PC (Windows),Epic
Weird Worlds: Return to Infinite Space,,226120,,PC (Windows),Steam
Loop Hero,PEGI 12,f7a0ebb44f93430fb1c4388a395eba96,,PC (Windows),Epic
Deceit,,466240,,PC (Windows),Steam
Demon Hunter 2: New Chapter,,amzn1.adg.product.24a8c798-49fa-4cc0-9505-112d8be51faa,,PC (Windows),Amazon
"Five Nights at Freddy's: Sister Location",PEGI 12,506610,,PC (Windows),Steam
Narita Boy,,1069530,,PC (Windows),Steam
Cathedral,,1056180,,PC (Windows),Steam
Total War: WARHAMMER II,,a019487eae90442baa6e2cc84a61447e,,PC (Windows),Epic
Trivia Vault: Technology Trivia Deluxe,,767030,,PC (Windows),Steam
Automachef,PEGI 3,069a60f6b0514a5fbe81b38957c1ddfd,,PC (Windows),Epic
Catherine Classic,,893180,,PC (Windows),Steam
Roombo: First Blood - JUSTICE SUCKS,,1004610,,PC (Windows),Steam
Blackguards 2,PEGI 16,314830,,PC (Windows),Steam
PulseBall,,1287150,,PC (Windows),Steam
Planet of Lana - Goodie Pack,,2094167069,,PC (Windows),GOG
Darksiders II Deathinitive Edition,,Hoki,,PC (Windows),Epic
Beyond Eyes,PEGI 3,356050,,PC (Windows),Steam
Pony Island,,ponyisland_Pony Island,,,Humble
Deathmatch Classic,,40,,PC (Windows),Steam
Rust - Staging Branch,,700580,,PC (Windows),Steam
Zup! Zero,,610360,,PC (Windows),Steam
Jotun Valhalla Edition,,Grouse,,PC (Windows),Epic
Red Faction: Guerrilla Steam Edition,,20500,,PC (Windows),Steam
The Escapists 2,PEGI 7,641990,,PC (Windows),Steam
Pesterquest,,amzn1.adg.product.f2ba7372-4612-4b8c-ba91-c3d5c833d211,,PC (Windows),Amazon
Sword of the Stars II: Enhanced Edition,,42990,,PC (Windows),Steam
GRID,PEGI 3,12750,,PC (Windows),Steam
Misadventures of Laura Silver,,1026160,,PC (Windows),Steam
Quake Champions,,611500,,PC (Windows),Steam
Samurai Shodown V Special,,c7827e1e-8182-4d9e-bfe1-c625e7b2603b,,PC (Windows),Amazon
GRUNND,,amzn1.adg.product.e64b7adf-c277-41d4-b425-c70205bf6fe3,,PC (Windows),Amazon
Stories of Mara,,1647780,,PC (Windows),Steam
Intralism,,513510,,PC (Windows),Steam
Cities in Motion 2,,225420,,PC (Windows),Steam
The Witcher 2: Assassins of Kings Enhanced Edition,PEGI 18,20920,,PC (Windows),Steam
Sheltered,,e7c6de90-7b14-4bbf-b722-162f40d77acd,,PC (Windows),Amazon
Highsidin Hyphy Edition,,highsidin_hyphyedition_Highsidin Hyphy Edition,,,Humble
Chicken Police - Paint it RED!,,amzn1.adg.product.78eec9ac-6cd5-4534-854a-47fe4c702d17,,PC (Windows),Amazon
Island Assault,,1929650,,PC (Windows),Steam
Secret Neighbor,,859570,,PC (Windows),Steam
Builder Simulator,,1120320,,PC (Windows),Steam
Zup! F,,601220,,PC (Windows),Steam
Streetball VR,,644760,,PC (Windows),Steam
INSIDE,PEGI 18,304430,,PC (Windows),Steam
Medieval Engineers,,333950,,PC (Windows),Steam
Zombie Night Terror,,74a5c9a0-5c6f-4714-bff0-28d61204e206,,PC (Windows),Amazon
Shadowgate: MacVenture Series,,343800,,PC (Windows),Steam
Freeway Mutant,,freewaymutant_Freeway Mutant,,,Humble
"Sam & Max 103: The Mole, the Mob and the Meatball",,8220,,PC (Windows),Steam
A Case of Distrust,,717610,,PC (Windows),Steam
"FLY'N",,223730,,PC (Windows),Steam
Tales From Off-Peak City Vol. 1,,talesfromoffpeakcity_vol1_Tales From Off-Peak City Vol. 1,,,Humble
Dying Light The Following,PEGI 18,f653266870894ee1acbb5250e3b04bd1,,PC (Windows),Epic
The Dungeon of Naheulbeuk: The Amulet of Chaos,PEGI 12,amzn1.adg.product.1e840fd5-adad-46e2-a2f2-1dc8b74756af,,PC (Windows),Amazon
Void Bastards,,857980,,PC (Windows),Steam
"The Dark Pictures Anthology: House of Ashes - Friend's Pass",,1775270,,PC (Windows),Steam
Day of Defeat,PEGI 12,30,,PC (Windows),Steam
Arrog,,arrog_Arrog,,,Humble
Ghostrunner,,1139900,,PC (Windows),Steam
Sokobond,,dae1a796-8036-4409-a576-891e0a5b3768,,PC (Windows),Amazon
Ring of Pain,,998740,,PC (Windows),Steam
TGV Voyages Train Simulator,,443910,,PC (Windows),Steam
MOTHERGUNSHIP,PEGI 7,574090,,PC (Windows),Steam
Betrayer,PEGI 16,1090734724,,PC (Windows),GOG
CreatorCrate,,creatorcrate_CreatorCrate,,,Humble
Space Codex,,469890,,PC (Windows),Steam
Event[0],,470260,,PC (Windows),Steam
Viral Firar,,1731870,,PC (Windows),Steam
Map Pack,,8b5f1c51be3844bab51e2ee1089839f5,,PC (Windows),Epic
The Stanley Parable,,221910,,PC (Windows),Steam
Metro 2033 Redux,PEGI 18,286690,,PC (Windows),Steam
Defy Gravity,,96100,,PC (Windows),Steam
Freaky Awesome,PEGI 12,622370,,PC (Windows),Steam
Countryballs: Over The World,,784940,,PC (Windows),Steam
Bad Rats,,34900,,PC (Windows),Steam
The Messenger,,1cb34067-6b1b-4610-9dd2-e06988f69a3b,,PC (Windows),Amazon
Dead by Daylight,PEGI 18,Brill,,PC (Windows),Epic
Genesis Alpha One Deluxe Edition,,712190,,PC (Windows),Steam
THOR.N,,thorn_trove,,PC (Windows),Humble
Hyper Light Drifter,,b515a0c1-b73d-4201-aae3-1ef8fb1faf5e,,PC (Windows),Amazon
Towerfall Ascension,PEGI 7,Bichir,,PC (Windows),Epic
shapez,,1318690,,PC (Windows),Steam
Blue Fire,,amzn1.adg.product.0d364464-032c-40c9-a6da-c633a53e3374,,PC (Windows),Amazon
Cut & Run,,cutandrun_Cut & Run,,,Humble
"Faraway: Director's Cut",,1b494f5d-78b9-4c9e-a38a-e23c9a29649a,,PC (Windows),Amazon
Guacamelee! Super Turbo Championship Edition,PEGI 12,25b902f42cf04b17bc8a3db2f7292d58,,PC (Windows),Epic
Assassin’s Creed Chronicles India,PEGI 16,1847,,PC (Windows),Ubisoft Connect
Primordials: Battle of Gods Free Weekend,,6587ba32f9b5421f83ce4cb58df65ee9,,PC (Windows),Epic
Victor Vran Overkill Edition,,da7d2f0c-fd75-4b14-81dc-346d109220e7,,PC (Windows),Amazon
Project Highrise,PEGI 3,423580,,PC (Windows),Steam
The Red Solstice,,265590,,PC (Windows),Steam
The Witness,PEGI 3,210970,,PC (Windows),Steam
"Time Gentlemen, Please!",,37400,,PC (Windows),Steam
Jawns,,jawns_trove,,PC (Windows),Humble
"Shadow Tactics: Blades of the Shogun - Aiko's Choice",,1579380,,PC (Windows),Steam
Portal Dogs,,27cdbe8e-58ff-4d0b-be92-a971d882643c,,PC (Windows),Amazon
Nostradamus: The Last Prophecy,,16730129,,PC (Windows),Indiegala
Metro Exodus,,412020,,PC (Windows),Steam
Teleglitch: Die More Edition,PEGI 7,234390,,PC (Windows),Steam
Mysterium,,556180,,PC (Windows),Steam
Majesty Gold HD,,73230,,PC (Windows),Steam
Project CARS 2,PEGI 3,378860,,PC (Windows),Steam
Middle-earth: Shadow of War,PEGI 18,356190,,PC (Windows),Steam
Serious Sam Double D XXL,,111600,,PC (Windows),Steam
Dino Run DX,,12764791,,PC (Windows),Indiegala
The Adventurer - Episode 1: Beginning of the End,,628760,,PC (Windows),Steam
Rogue Heroes: Ruins of Tasos,,787810,,PC (Windows),Steam
Serious Sam 3: BFE,PEGI 18,41070,,PC (Windows),Steam
Ann,,1511270,,PC (Windows),Steam
"Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure",,1712840,,PC (Windows),Steam
Ultima  Underworld I,,1207662463,,PC (Windows),GOG
Journey To The Center Of The Earth,PEGI 3,382120,,PC (Windows),Steam
Just Die Already,,979070,,PC (Windows),Steam
looK INside,,amzn1.adg.product.33c7e483-297f-48ef-95ba-411ff59ca701,,PC (Windows),Amazon
Yooka-Laylee,PEGI 7,360830,,PC (Windows),Steam
Neverwinter Nights: Enhanced Edition,"PEGI 12, PEGI 16",1097893768,,PC (Windows),GOG
2d lane faster race,,57124,,PC (Windows),itch.io
Totally Reliable Delivery Service,PEGI 3,Hoatzin,,PC (Windows),Epic
Outlast 2,PEGI 18,414700,,PC (Windows),Steam
Ruin Raiders - Unknown Menace,,ruinraiders_unknownmenace_Ruin Raiders - Unknown Menace,,,Humble
Dead Island Riptide,PEGI 18,216250,,PC (Windows),Steam
Rising Storm 2: Vietnam CTB Beta,,737230,,PC (Windows),Steam
Life is Strange: Before the Storm,,554620,,PC (Windows),Steam
Honkai Impact 3rd,PEGI 12,0dc22b543a40440fab5a98d1e40c02c1,,PC (Windows),Epic
Tomb Raider II,PEGI 12,225300,,PC (Windows),Steam
Blind Fate: Edo no Yami - Dojo,,1317386255,,PC (Windows),GOG
Orwell,,0e577bb9-8144-4535-95c5-171f49b0f7f1,,PC (Windows),Amazon
Stranded Deep,PEGI 16,02107cba432c4551a027d25d597adc49,,PC (Windows),Epic
Distrust,PEGI 12,635200,,PC (Windows),Steam
Yooka-Laylee and the Impossible Lair,,477ebfe3-f3a0-470b-9112-e8b9cfbf2510,,PC (Windows),Amazon
XCOM: Chimera Squad,,882100,,PC (Windows),Steam
Europa Universalis IV,PEGI 12,da0103e959e54d139d0c109ded3b3672,,PC (Windows),Epic
Hotline Miami,,5cb459d0-69b1-41eb-94bf-7d3c4edc74ce,,PC (Windows),Amazon
Vampire: The Masquerade - Coteries of New York,,1096410,,PC (Windows),Steam
English Country Tune,,207570,,PC (Windows),Steam
Surf World Series,,935097f4-3cea-4e41-b22e-b20edb41e0dd,,PC (Windows),Amazon
SuchArt!,,1293180,,PC (Windows),Steam
Runbow,PEGI 3,85efb11aaeec4239989113f9a598b372,,PC (Windows),Epic
Metal Slug 2,,fbcc4aaa-a6f1-469c-b34e-dc65756f7141,,PC (Windows),Amazon
Dungeon of the ENDLESS,PEGI 7,249050,,PC (Windows),Steam
Left 4 Dead 2,PEGI 18,550,,PC (Windows),Steam
Serious Sam 2,PEGI 12,204340,,PC (Windows),Steam
Fatal Fury Special,,67b7a89f-69e8-4b4d-a0a6-80a5bb6f1f75,,PC (Windows),Amazon
"Baldur's Gate 3 Goodie Pack",,1314276789,,PC (Windows),GOG
A.V.A. Alliance of Valiant Arms,PEGI 16,102700,,PC (Windows),Steam
Tomb Raider: Legend,PEGI 16,7000,,PC (Windows),Steam
"Trivia Vault: 1980's Trivia 2",,693880,,PC (Windows),Steam
This Is the Police,PEGI 16,443810,,PC (Windows),Steam
"Don't Starve Together",PEGI 12,322330,,PC (Windows),Steam
The Crew,PEGI 12,413,,PC (Windows),Ubisoft Connect
Vikings - Wolves of Midgard,PEGI 18,404590,,PC (Windows),Steam
SteamWorld Dig,,97a0fb83-744d-4f83-a25f-b118fdc0729c,,PC (Windows),Amazon
Armello,PEGI 7,290340,,PC (Windows),Steam
Narita Boy,PEGI 16,2029460067,,PC (Windows),GOG
Niche - a genetics survival game,PEGI 3,440650,,PC (Windows),Steam
Tales of the Neon Sea,,cdb1066a-11db-42db-a050-3358cd248ae7,,PC (Windows),Amazon
Chasm,PEGI 7,312200,,PC (Windows),Steam
Overlord II,PEGI 16,12810,,PC (Windows),Steam
Evoland Legendary Edition,PEGI 12,530f09c9ac834a7bbc98056c69b44471,,PC (Windows),Epic
Borealis,,307170,,PC (Windows),Steam
Undertale,PEGI 12,391540,,PC (Windows),Steam
Bounce,,18820508,,PC (Windows),Indiegala
Beneath a Steel Sky,,1207658695,,PC (Windows),GOG
Hospital Tycoon,,11590,,PC (Windows),Steam
"God's Trigger",PEGI 16,9bc4423d873845739cc99ab69b6bfbe9,,PC (Windows),Epic
Reus,,a3cd8e5b-9896-41c7-9cb3-585e020f2303,,PC (Windows),Amazon
Infinity Heroes,,892310,,PC (Windows),Steam
Turok,,dd4bdb86-60c8-49a3-8d00-8fc4379a45f3,,PC (Windows),Amazon
Yakuza 0,,638970,,PC (Windows),Steam
Crescent Bay,,crescentbay_Crescent Bay,,,Humble
"Yoku's Island Express",PEGI 7,334940,,PC (Windows),Steam
Rising Storm 2: Vietnam,,Tern,,PC (Windows),Epic
Artemis: God-Queen of The Hunt,,1081850,,PC (Windows),Steam
Pillars of Eternity - Definitive Edition Pack,,8e975c15166a4a1ca28d65fdfa411248,,PC (Windows),Epic
"Don't Starve",,219740,,PC (Windows),Steam
"Yoku's Island Express",PEGI 7,3acb0920074446e8baaa4c249200d892,,PC (Windows),Epic
ShareX,,400040,,PC (Windows),Steam
Serial Cleaner,PEGI 16,522210,,PC (Windows),Steam
War on Folvos,,317380,,PC (Windows),Steam
Figment,,ed5e8d42b2ac461eb6f9176d163b9515,,PC (Windows),Epic
Kentucky Route Zero,,98d02b2c-3d19-4114-bcdf-cb49c6ed7963,,PC (Windows),Amazon
Tools Up!,,7549f0fd-b9be-4ab3-a24c-6413e3e8ac8a,,PC (Windows),Amazon
Carcassonne,,Thrush,,PC (Windows),Epic
The Dark Pictures Anthology: Man of Medan,,939850,,PC (Windows),Steam
The Desolate Hope,,298180,,PC (Windows),Steam
"Oh, Deer!",,"ohdeer_Oh, Deer!",,,Humble
Getting Over It with Bennett Foddy,,240720,,PC (Windows),Steam
Company of Heroes - Legacy Edition,,4560,,PC (Windows),Steam
MudRunner,PEGI 3,Bulbul,,PC (Windows),Epic
Overwatch 2,,Pro,,PC (Windows),Battle.net
Proteus,,219680,,PC (Windows),Steam
Ultima 4: Quest of the Avatar,,1207658962,,PC (Windows),GOG
Counter-Strike,PEGI 16,10,,PC (Windows),Steam
WRC 8 FIA World Rally Championship,,amzn1.adg.product.0dfe3eaa-1825-4500-9b1e-92536545fd51,,PC (Windows),Amazon
RPG Maker Software Bundle Exclusive DLC Pack,,rpgmaker_softwarebundle_exclusivedlc_RPG Maker Software Bundle Exclusive DLC Pack,,,Humble
DEFCON,,1520,,PC (Windows),Steam
"Black Future '88",,751820,,PC (Windows),Steam
Colortone,,12557223,,PC (Windows),Indiegala
Clockwork,,509210,,PC (Windows),Steam
Dagon: by H. P. Lovecraft,,1132748633,,PC (Windows),GOG
Magic Rampage,,704920,,PC (Windows),Steam
Vampyr,PEGI 18,427290,,PC (Windows),Steam
Furi,,4cd3fee5-38bf-46e4-a5d7-7dd377231b66,,PC (Windows),Amazon
Nickelodeon All-Star Brawl,,1414850,,PC (Windows),Steam
WIN THE GAME!,,828150,,PC (Windows),Steam
Mass Effect Legendary Edition,PEGI 18,Origin.OFR.50.0004049,,PC (Windows),EA app
A2Be - A Science Fiction Narrative,,a2be_A2Be - A Science Fiction Narrative,,,Humble
Fallout 3: Game of the Year Edition,PEGI 18,adeae8bbfc94427db57c7dfecce3f1d4,,PC (Windows),Epic
Omensight,PEGI 12,455820,,PC (Windows),Steam
Maize,PEGI 12,284240,,PC (Windows),Steam
"Oddworld: Abe's Oddysee",,15700,,PC (Windows),Steam
Yooka-Laylee,,ce2a78bf70b646e9b9f57c46dac99184,,PC (Windows),Epic
16bit Trader,,375460,,PC (Windows),Steam
Turnip Boy Commits Tax Evasion,,1205450,,PC (Windows),Steam
